label,category,org_name
triage-01,triage,California Labor Federation (AFL-CIO)
triage-01,triage,California Labor Federation (CLF)
triage-01,triage,California Medical Assoc. (CMA) California Chamber of Commerce
triage-01,triage,California Restaurant Association and California Chamber of Commerce
triage-01,triage,California Retailers Associaiton
triage-01,triage,California State University Employees Union (CSUEU)
triage-01,triage,California Taxpayers Association Camarillo Chamber of Commerce
triage-01,triage,CaliforniaHealth+ Advocates
triage-01,triage,Californiahealth+ Advocates
triage-01,triage,Catalyst California
triage-01,triage,Chamber of Commerce is also opposed for similar reasons
triage-01,triage,"Chamber of Commerce, California Council for"
triage-01,triage,"Chamber of Commerce, California Farm Bureau"
triage-01,triage,"Chamber of Commerce, California Grocers"
triage-01,triage,"Chamber of Commerce, California Groundwater"
triage-01,triage,"Chamber of Commerce, Chemical Industry Council"
triage-01,triage,"Chamber of Commerce, Culligan Water, Danone"
triage-01,triage,"Chamber of Commerce, Independent Oil Producers"
triage-01,triage,"Chamber of Commerce, Modoc County Farm Bureau, Intermountain Hay"
triage-01,triage,Chamber of Commerce: FedEx
triage-01,triage,Chambers of Commerce: California Chamber of Commerce
triage-01,triage,Chinese American Chamber of Commerce of Orange County
triage-01,triage,"Cities, San Marcos Chamber of Commerce, Star"
triage-01,triage,City of Citrus Heights Chamber of Commerce
triage-01,triage,"City of Lancaster, Lancaster Chamber of Commerce, Lancaster"
triage-01,triage,City of Murrieta Wildomar Chamber of Commerce
triage-01,triage,City of Palos Verdes Peninsula Chamber of Commerce
triage-01,triage,City of San Bernardino Area Chamber of Commerce
triage-02,triage,Clean Water Action California
triage-02,triage,Concord
triage-02,triage,Contra Costa
triage-02,triage,Corporation
triage-02,triage,Counties of
triage-02,triage,County of Long Beach Area Chamber of Commerce
triage-02,triage,County of Vacaville Chamber of Commerce
triage-02,triage,County of Victor Valley Chamber of Commerce
triage-02,triage,County of Vista Chamber of Commerce
triage-02,triage,County of Wilmington Chamber of Commerce
triage-02,triage,CRA and the California Chamber of Commerce
triage-02,triage,Cupertino
triage-02,triage,David Felderstein
triage-02,triage,Department of California
triage-02,triage,"Development Corporation, Tulare Chamber of Commerce"
triage-02,triage,Diego: California Chamber of Commerce
triage-02,triage,Disabilities
triage-02,triage,East Bay YIMBY
triage-02,triage,East Bay Yimby
triage-02,triage,El Monte/South El Monte Chamber of Commerce: Kaiser Permanente
triage-02,triage,"Election Integrity Project California, Inc"
triage-02,triage,Employees (AFSCME)
triage-02,triage,"Family Law Section, State Bar of California"
triage-02,triage,Flasher/Barricade Association
triage-02,triage,for the Aging
triage-02,triage,"Fresno Area Chamber of Commerce, International"
triage-02,triage,GOVERNOR'S VETO MESSAGE
triage-02,triage,Health plans and insurers and the California Chamber of Commerce
triage-02,triage,Health plans and the State Chamber of Commerce
triage-02,triage,HHSA
triage-02,triage,Housing Now! CA
triage-02,triage,IX California
triage-02,triage,"IX, CA"
triage-02,triage,"IX, California"
triage-02,triage,Judicial Council of CA
triage-02,triage,Lake Arrowhead Communities Chamber of Commerce Board of Directors
triage-02,triage,Latino Times/former Chair California Hispanic Chamber of commerce
triage-02,triage,Lawrence Lingbloom
triage-02,triage,League
triage-02,triage,"League of California Cities, Los Angeles County Division"
triage-02,triage,Long Beach
triage-02,triage,Los Angeles Chamber of Commerce (with strong concerns)
triage-02,triage,Marin
triage-02,triage,MidAmerican Energy Holdings Company : Brawley Chamber of Commerce
triage-02,triage,MidAmerican Energy Holdings Company: Brawley Chamber of Commerce
triage-02,triage,Military Officers Association of America - California Council of Chapters
triage-02,triage,Milpitas Chamber of Commerce: Southern California Edison
triage-02,triage,Modesto
triage-02,triage,Moreno Valley
triage-02,triage,Napa
triage-02,triage,North San Diego Business Chamber
triage-02,triage,Oakland
triage-02,triage,"Orange Chamber of Commerce & Visitor Bureau (June 1, 2007)"
triage-02,triage,Orange County Business Council Oxnard Chamber of Commerce
triage-02,triage,"Orange County Professional Firefighters Association, Local 3631"
triage-02,triage,Orange County Transportation Authority: Roseville Chamber of Commerce
triage-02,triage,Pacific Grove Chamber of Commerce: State Building Trades Council
triage-02,triage,Page California Chamber of Commerce (late)
triage-02,triage,Page K California Chamber of Commerce
triage-02,triage,PATH
triage-02,triage,Path
triage-02,triage,"Physicians for Social Responsibility, San Francisco Bay Area Chapter"
triage-02,triage,Pomona Police Officer Association
triage-02,triage,Poway
triage-02,triage,Progressive Democrats of Santa Monica Mountains
triage-02,triage,Progressive Zionists of California
triage-02,triage,"Properties Association, California Chamber of Commerce, California"
triage-02,triage,"Public Risk Innovation, Solutions, and Management (PRISM)"
triage-02,triage,Randy Chinn
triage-02,triage,Sacramento County District Attorney
triage-02,triage,Salinas Valley Chamber of Commerce writes
triage-02,triage,San AB 593 (Strom-Martin) Luis Obispo Chamber of Commerce
triage-02,triage,"San Diego Regional Chamber of Commerce (SD Chamber), in oppose"
triage-02,triage,San Diego Regional Chamber of Commerce (the Chamber)
triage-02,triage,San Francisco
triage-02,triage,San Francisco Hispanic Chamber of Commerce
triage-02,triage,San Jose-evergreen Community College District
triage-02,triage,Santa Clara Chamber of Commerce and Simi Valley Chamber of Commerce
triage-02,triage,Santa Clara District Attorney
triage-02,triage,Santa clarity Valley Chamber of Commerce
triage-02,triage,Santa Rosa YIMBY
triage-02,triage,Santa Rosa Yimby
triage-02,triage,SB 1XX California Chamber of Commerce
triage-02,triage,"SB 2, Page Chamber of Commerce, Napa"
triage-02,triage,SB Foothill Chamber of Commerce
triage-02,triage,Section California Chamber of Commerce
triage-02,triage,Service Employees International Union California
triage-02,triage,"Service Employees International Union, California"
triage-02,triage,Shingle Springs/Cameron Park Chamber of Commerce TechNet
triage-02,triage,SJI
triage-02,triage,Sonoma County District Attorney
triage-02,triage,"Spidell Publishing, Inc. , Cal Chamber of Commerce"
triage-02,triage,"Spidell Publishing, Inc., Cal Chamber of Commerce"
triage-02,triage,Sponsor) Calchamber California Hispanic Chamber of Commerce
triage-02,triage,Stockton
triage-02,triage,The California Chamber of Commerce (Chamber)
triage-02,triage,The California Chamber of Commerce acknowledges that PD
triage-02,triage,The California Chamber of Commerce and other opponents
triage-02,triage,The California Chamber of Commerce and others
triage-02,triage,The California Chamber of Commerce expresses
triage-02,triage,The California Chamber of Commerce sent a letter indicating
triage-02,triage,The Education Trust - West
triage-02,triage,Thousand Oaks-Westlake Village Regional Chamber of Commerce Tomatina
triage-02,triage,Trusts and Estates Section of the State Bar of California
triage-02,triage,Tulare
triage-02,triage,Tustin
triage-02,triage,Tustin Chamber of Commerce: GOVERNOR'S VETO MESSAGE
triage-02,triage,Vacaville Chamber of Commerce: Neutral
triage-02,triage,Valley
triage-02,triage,Valley Chamber of Commerce
triage-02,triage,Valley Chamber Of Commerce
triage-02,triage,Various business interests led by the Chamber of Commerce
triage-02,triage,"Various cities, local chamber of commerces' and local"
triage-02,triage,Veterans Caucus of the California Democratic Party
triage-02,triage,Vietnam Veterans of America- California State Council
